COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG,DETECTED,NOT_DETECTED,SEX,WEIGHT,LIFE_STAGE,EXAMINED_FOR,NOT_EXAMINED_FOR,SPECIES
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",7-Aug-20,35.55313898,-81.73813599,ectoparasite,,male,19.5 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",17-Jun-20,35.55234396,-81.73800498,ectoparasite,,female,20.25 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",15-Jun-20,35.55336496,-81.73794396,ectoparasite,,female,22 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",17-Jun-20,35.55245603,-81.73785897,ectoparasite,,female,18.5 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",17-Jun-20,35.552523,-81.737763,,ectoparasite,male,23 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",15-Jun-20,35.55351399,-81.73761497,ectoparasite,,female,22 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",15-Jun-20,35.55373996,-81.73755999,ectoparasite,,male,17 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",15-Jun-20,35.55419904,-81.73744599,ectoparasite,,female,21 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.55440297,-81.737433,,ectoparasite,male,17.5 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.554019,-81.73733401,ectoparasite,,female,17 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.55434003,-81.73728003,ectoparasite,,female,16 g,subadult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.55502,-81.73702,ectoparasite,,male,23 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",17-Jun-20,35.55519196,-81.73696403,ectoparasite,,male,19 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",6-Aug-20,35.55569203,-81.73628904,ectoparasite,,male,20.5 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",17-Jun-20,35.55599302,-81.73616197,ectoparasite,,female,18.5 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.55594801,-81.73610003,ectoparasite,,female,18.5 g,adult,ectoparasite,endoparasite,Ochrotomys nuttalli
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.55592496,-81.73603096,ectoparasite,,male,20 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.55585497,-81.73582401,ectoparasite,,male,13.75 g,adult,ectoparasite,endoparasite,Blarina brevicauda
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",6-Aug-20,35.56461096,-81.73466303,ectoparasite,,female,16 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",6-Aug-20,35.56428197,-81.73458701,ectoparasite,,male,19.75 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.56409203,-81.734326,ectoparasite,,female,18 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",15-Jun-20,35.56395197,-81.73410899,ectoparasite,,male,19.5 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.56330699,-81.73310601,ectoparasite,,female,17.5 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.56332702,-81.73308296,ectoparasite,,female,12.5 g,subadult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.56328402,-81.73300803,ectoparasite,,male,16 g,subadult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",6-Aug-20,35.56321,-81.73273,ectoparasite,,male,18.5 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.56274699,-81.73248801,,ectoparasite,male,18.5 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.56227802,-81.73171604,ectoparasite,,female,14.5 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",17-Jun-20,35.56221399,-81.73169701,,ectoparasite,female,23 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",15-Jun-20,35.56233603,-81.73169299,,ectoparasite,male,18 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",15-Jun-20,35.56210896,-81.73165401,,ectoparasite,female,15 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.56182004,-81.73118899,ectoparasite,,female,18 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.561986,-81.731149,ectoparasite,,male,15.5 g,subadult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.56190503,-81.73045197,ectoparasite,,female,17.5 g,subadult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",15-Jun-20,35.56178902,-81.73036102,endoparasite,,female,17 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.56184803,-81.730285,ectoparasite,,male,20.5 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,"South Mountains Game Lands, 2.4 km N of Huckleberry Mountain, along Old CC Road",16-Jun-20,35.56167796,-81.73014896,ectoparasite,,male,17.75 g,adult,ectoparasite,,Peromyscus leucopus
United States,North Carolina,South Mountains Headwater Preserve,22-Apr-19,35.596421,-81.701413,,,male,,,,,Spilogale putorius
United States,North Carolina,South Mountains Headwater Preserve,22-Apr-19,35.641891,-81.618034,,,male,,,,,Spilogale putorius
United States,North Carolina,"Sturgill Tree Farms, LLC",,36.40127864,-81.42220864,ectoparasite: flea; ectoparasite: tick,,male,1115.2 g,adult,ectoparasite,,Sylvilagus floridanus
United States,North Carolina,"3 mi N, 3 mi W Lowgap",6/18/88,36.569055,-80.916865,,,male,,,,,Peromyscus leucopus
United States,North Carolina,"3 mi N, 3 mi W Lowgap",6/18/88,36.569055,-80.916865,,,male,,,,,Peromyscus leucopus
United States,North Carolina,"3 mi N, 3 mi W Lowgap",6/18/88,36.569055,-80.916865,,,male,,,,,Peromyscus leucopus
United States,North Carolina,"2204 Charlotte Drive, Charlotte",24-Apr-06,35.1991,-80.8488,,,male,148.1 g,,,,Rattus rattus
United States,North Carolina,Jet Mitchel River and Rte 77,6/18/88,36.396046,-80.84039,,,female,,,,,Sylvilagus floridanus
United States,North Carolina,Bethabara,9-Jan-62,36.1831,-80.3386,,,male,,,,,Sigmodon hispidus
United States,North Carolina,Bethabara,9-Jan-62,36.1831,-80.3386,,,male,,,,,Cryptotis parva
United States,North Carolina,Bethabara,9-Jan-62,36.1831,-80.3386,,,male,,,,,Microtus pennsylvanicus
United States,North Carolina,Winston Salem [Reynolda Estate],10-Jul-62,36.1167,-80.3122,,,male,,,,,Blarina brevicauda
United States,North Carolina,"Wake Forest College campus, Winston, Salem",11-Jan-61,36.1167,-80.3122,,,female,,,,,Microtus pennsylvanicus
United States,North Carolina,"Wake Forest College campus, Winston-Salem",4-Jan-61,36.1167,-80.3122,,,male,,,,,Peromyscus leucopus
United States,North Carolina,"Wake Forest College campus, Winston-Salem",9-Jan-61,36.1167,-80.3122,,,male,,,,,Peromyscus leucopus
United States,North Carolina,"Bethlehem Rd., Winston-Salem",29-Sep-62,36.1167,-80.3122,,,male,,,,,Sciurus carolinensis
United States,North Carolina,Winston-Salem,7-Sep-62,36.0816,-80.2506,,,male,,,,,Lasiurus borealis
United States,North Carolina,Winston-Salem,13-Nov-61,36.0816,-80.2506,,,male,,,,,Didelphis virginiana
United States,North Carolina,Winston-Salem,28-Sep-61,36.0816,-80.2506,,,male,,,,,Sylvilagus floridanus
United States,North Carolina,Winston-Salem,1-Oct-62,36.0816,-80.2506,,,male,,,,,Microtus pinetorum
United States,North Carolina,"4 mi S, 5 mi W of Winston-Salem",6/18/78,36.0255966,-80.2466736,,,,,,,,Blarina brevicauda
United States,North Carolina,WINSTON SALEM,5-Jul-73,36.0997,-80.2444,,,female,,,,,Blarina brevicauda
United States,North Carolina,Walkertown,19-Sep-61,36.1761,-80.1536,,,female,,,,,Blarina brevicauda
United States,North Carolina,"36.0251, -80.0582",12-Oct-13,36.0251,-80.0582,,,male,,,,,Odocoileus virginianus
United States,North Carolina,"36.0251, -80.0582",15-Oct-13,36.0251,-80.0582,,,male,,,,,Odocoileus virginianus
United States,North Carolina,2 mi W Madison,14-Oct-61,36.3853,-79.9957,,,male,,,,,Sciurus carolinensis
United States,North Carolina,Central NC,before 2020,35.2167419,-79.8902361,,,female,,,,,Procyon lotor
United States,North Carolina,Central NC,before 2020,35.2167419,-79.8902361,,,male,,,,,Sciurus niger
United States,North Carolina,No specific locality recorded.,before 2020,35.2167419,-79.8902361,,,female,,,,,Sciurus niger
United States,North Carolina,Central NC,before 2020,35.2167419,-79.8902361,,,female,,,,,Urocyon cinereoargenteus
United States,North Carolina,W Greensboro,2-Oct-45,36.0765,-79.8582,,,male,,,,,Ochrotomys nuttalli
United States,North Carolina,"Pine Croft, West Greensboro",8-Oct-45,36.0765,-79.8582,,,male,,,,,Ondatra zibethicus
United States,North Carolina,West Greensboro,2-Oct-45,36.0765,-79.8582,,,female,,,,,Peromyscus leucopus
United States,North Carolina,West Greensboro,2-Oct-45,36.0765,-79.8582,,,male,,,,,Peromyscus leucopus
United States,North Carolina,West Greensboro,2-Oct-45,36.0765,-79.8582,,,female,,,,,Peromyscus leucopus
United States,North Carolina,West Greensboro,3-Oct-45,36.0765,-79.8582,,,female,,,,,Peromyscus leucopus
United States,North Carolina,"3832 Green Point Drive, Greensboro NC 27407",27-Apr-22,36.03998,-79.8566,,ectoparasite; endoparasite,female,21.5 g,adult,endoparasite,ectoparasite,Peromyscus leucopus
United States,North Carolina,"3832 Green Point Drive, Greensboro NC 27407",30-Apr-22,36.03998,-79.8566,,ectoparasite; endoparasite,female,20.5 g,adult,endoparasite,ectoparasite,Peromyscus leucopus
United States,North Carolina,"2.91 km SE Lake Hamilton, off of W Wendover Avenue",5-Nov-23,36.07038,-79.84127,,ectoparasite; endoparasite,female,14.62 g,adult,,ectoparasite; endoparasite,
United States,North Carolina,"2403 Deverow Place, Greensboro NC 27407",5-Mar-23,36.03356,-79.82925,,ectoparasite,female,,adult,,ectoparasite; endoparasite,Rattus norvegicus
United States,North Carolina,"2505 Overbrook Drive, Greensboro NC 27408",31-May-21,36.10019,-79.82617,,ectoparasite; endoparasite,female,20 g,subadult,ectoparasite; endoparasite,,Rattus norvegicus
United States,North Carolina,"2505 Overbrook Drive, Greensboro NC 27408",13-Jun-21,36.10019,-79.82617,,ectoparasite; endoparasite,female,230 g,adult,ectoparasite; endoparasite,,Rattus norvegicus
United States,North Carolina,"2505 Overbrook Drive, Greensboro NC 27408",7-Jul-22,36.10019,-79.82616,,ectoparasite,male,300 g,adult,endoparasite,ectoparasite,Rattus norvegicus
United States,North Carolina,"1013 Twyckenham Drive, Greensboro NC 27408",16-Apr-21,36.08488,-79.8105,,ectoparasite; endoparasite,male,12 g,adult,endoparasite,ectoparasite,Blarina brevicauda
United States,North Carolina,"1013 Twyckenham Drive, Greensboro NC 27408",1-May-21,36.08488,-79.8105,,ectoparasite; endoparasite,male,13.71 g,adult,,ectoparasite; endoparasite,Peromyscus leucopus
United States,North Carolina,"1013 Twyckenham Drive, Greensboro NC 27408",1-May-21,36.08488,-79.8105,,ectoparasite; endoparasite,female,19.24 g,adult,,ectoparasite; endoparasite,Peromyscus leucopus
United States,North Carolina,"1013 Twyckenham Drive, Greensboro NC, 24408",2-Feb-21,36.08484,-79.81038,,ectoparasite; endoparasite,male,19.75 g,adult,endoparasite,ectoparasite,Peromyscus leucopus
United States,North Carolina,"1013 Twyckenham Drive, Greensboro NC 27403",7-May-18,36.08492,-79.81038,,ectoparasite,unknown,7 g,adult,,ectoparasite; endoparasite,Blarina carolinensis
United States,North Carolina,"3302 Round Hill Road, Greensboro NC, 27408",26-Feb-23,36.11693,-79.80851,,ectoparasite,female,14 g,adult,,ectoparasite; endoparasite,Peromyscus leucopus
United States,North Carolina,"3302 Round Hill Road, Greensboro NC, 27408",26-Feb-23,36.11693,-79.80851,,ectoparasite,female,19.75 g,adult,,ectoparasite; endoparasite,Peromyscus leucopus
United States,North Carolina,"3302 Round Hill Road, Greensboro NC, 27408",25-Feb-23,36.11693,-79.80851,,ectoparasite,female,20.25 g,adult,,ectoparasite; endoparasite,Peromyscus leucopus
United States,North Carolina,"3302 Round Hill Road, Greensboro NC, 27408",25-Feb-23,36.11693,-79.80851,,ectoparasite,male,17 g,adult,,ectoparasite; endoparasite,Peromyscus leucopus
United States,North Carolina,"3302 Round Hill Road, Greensboro NC, 27408",Spring 2022,36.11693,-79.80851,ectoparasite,,male,520 g,adult,ectoparasite,endoparasite,Sciurus carolinensis
United States,North Carolina,"3302 Round Hill Road, Greensboro NC 27408",Spring 2022,36.11693,-79.80851,ectoparasite,,male,460 g,adult,ectoparasite,endoparasite,Sciurus carolinensis
United States,North Carolina,"Nantahala National Forest, 0.48 km SW of Rocky Knob, along NC Highway 215",22-Oct-21,36.06902802,-79.80652196,,ectoparasite,female,,adult,,ectoparasite; endoparasite,Sciurus carolinensis
United States,North Carolina,"1098 Walker Avenue, Greensboro NC 27403",12-May-21,36.068578,-79.806363,,ectoparasite; endoparasite,male,19.5 g,adult,endoparasite,ectoparasite,Mus musculus
United States,North Carolina,"On UNCG Campus, along Carr Street",21-Jan-25,36.07034,-79.80571,ectoparasite: flea,endoparasite,male,3.2 kg,adult,ectoparasite,endoparasite,Didelphis virginiana
United States,North Carolina,Along Tate Street,26-Nov-24,36.06792,-79.8056,,ectoparasite; endoparasite,female,27.55 g,subadult,,ectoparasite; endoparasite,Rattus norvegicus
United States,North Carolina,1131 Parish St Greensboro NC 27408,12-Sep-22,36.08952,-79.80473,,ectoparasite,male,16.75 g,adult,endoparasite,ectoparasite,Peromyscus leucopus
United States,North Carolina,11 MI SE MTN. PISGAH,15-Aug-85,35.4415,-79.7226,,,female,,,,,Peromyscus maniculatus
United States,North Carolina,11 MI SE MTN. PISGAH,15-Aug-85,35.4415,-79.7226,,,female,,,,,Peromyscus maniculatus
United States,North Carolina,11 MI SE MTN. PISGAH,16-Aug-85,35.4415,-79.7226,,,female,,,,,Peromyscus maniculatus
United States,North Carolina,11 mi. SE MT. PISGAH,16-Aug-85,35.4415,-79.7226,,,female,,,,,Myodes gapperi
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.16844804,-79.72238601,,ectoparasite,female,18.5 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.16854401,-79.72225299,ectoparasite,,male,24.5 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",28-Jun-22,36.171685,-79.7218391,,ectoparasite,female,,adult,endoparasite,ectoparasite,Blarina carolinensis
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.17166703,-79.72175402,ectoparasite,,male,8 g,juvenile,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",1-Jun-23,36.17170198,-79.72175402,,ectoparasite,male,10 g,juvenile,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",1-Jun-23,36.17137902,-79.721736,,ectoparasite,male,19.5 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.17174699,-79.721723,ectoparasite,,male,16.25 g,adult,ectoparasite,ectoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.17169804,-79.72167296,,ectoparasite,female,14.25 g,subadult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",1-Jun-23,36.17180499,-79.72165997,ectoparasite,,male,22.75 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",1-Jun-23,36.17197397,-79.72117701,ectoparasite,,male,16 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.17184799,-79.72106896,,ectoparasite,female,15 g,subadult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.17177499,-79.72099998,,ectoparasite,male,13.25 g,subadult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.17177599,-79.72099302,,ectoparasite,male,18.25 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.17155404,-79.72068499,ectoparasite,,female,19.5 g,adult,ectoparasite,endoparasite,Microtus pinetorum
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",22-Jul-21,36.17154599,-79.720544,,ectoparasite; endoparasite,male,7.25 g,adult,ectoparasite; endoparasite,,Blarina carolinensis
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.17157198,-79.72022801,,ectoparasite,female,,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.17156703,-79.72020999,ectoparasite,,male,16.75 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.17139202,-79.72014704,,ectoparasite,male,7.25 g,adult,ectoparasite,endoparasite,Blarina carolinensis
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.17141699,-79.72004101,,ectoparasite,female,26.25 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.17130702,-79.71996498,,ectoparasite,male,20.5 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.17128297,-79.71990698,,ectoparasite,female,16.75 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.17131197,-79.71985904,,ectoparasite,male,16.25 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",20-Feb-21,36.17073,-79.71977,ectoparasite,endoparasite,female,22 g,adult,endoparasite,ectoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",20-Feb-21,36.17073,-79.71977,ectoparasite; endoparasite,,female,21.25 g,adult,endoparasite,ectoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",20-Feb-21,36.17073,-79.71977,ectoparasite,endoparasite,female,14 g,adult,endoparasite,ectoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",21-Feb-21,36.17073,-79.71977,,ectoparasite; endoparasite,female,13.5 g,adult,endoparasite,ectoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",23-Mar-21,36.17073,-79.71977,ectoparasite,endoparasite,female,26 g,adult,endoparasite,ectoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",21-Feb-21,36.17073,-79.71977,,ectoparasite; endoparasite,female,13.75 g,adult,endoparasite,ectoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",1-Jun-23,36.17143602,-79.719767,ectoparasite,,male,7.5 g,adult,ectoparasite,endoparasite,Blarina carolinensis
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.17120401,-79.71965896,,ectoparasite,male,21.25 g,adult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.17112396,-79.71964899,,ectoparasite,male,15.75 g,subadult,ectoparasite,endoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",31-May-23,36.17117199,-79.71958403,ectoparasite,,male,6.5 g,adult,ectoparasite,endoparasite,Blarina carolinensis
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",25-Sep-21,36.17134198,-79.71924598,,ectoparasite; endoparasite,male,20 g,adult,endoparasite,ectoparasite,Peromyscus leucopus
United States,North Carolina,"4.8 km S Browns Summit, Gateway Research Park North Campus",25-Sep-21,36.17150199,-79.71894801,,ectoparasite; endoparasite,male,20 g,adult,endoparasite,ectoparasite,Peromyscus leucopus
United States,North Carolina,12 mi NE Greensboro,27-Jul-45,36.192,-79.6224,,,female,,,,,Didelphis virginiana
United States,North Carolina,RT. 211 AT McCAIN,23-Nov-87,35.0606,-79.3458,,,female,,,,,Ochrotomys nuttalli
United States,North Carolina,RT. 211 AT McCAIN,24-Nov-87,35.0606,-79.3458,,,male,,,,,Ochrotomys nuttalli
United States,North Carolina,RT. 211 AT McCAIN,23-Nov-87,35.0606,-79.3458,,,female,,,,,Peromyscus gossypinus
United States,North Carolina,RT. 211 AT McCAIN,24-Nov-87,35.0606,-79.3458,,,male,,,,,Peromyscus gossypinus
United States,North Carolina,Rt. 211 AT McCAIN,23-Oct-87,35.0606,-79.3458,,,female,,,,,Sigmodon hispidus
United States,North Carolina,Rt. 211 AT McCLAIN,22-Oct-87,35.0606,-79.3458,,,female,1082.8 g,adult,,,Sciurus niger
United States,North Carolina,Rt. 211 AT McCLAIN,22-Oct-87,35.0606,-79.3458,,,female,1052.4 g,adult,,,Sciurus niger
United States,North Carolina,Chapel Hill,20 Oct '61,35.9132,-79.055844,,,female,,,,,Sciurus sabrinus
United States,North Carolina,Chapel Hill,Jun-43,35.9215,-79.0406,,,male,,,,,Eptesicus fuscus
United States,North Carolina,Chapel Hill,Jun-43,35.9215,-79.0406,,,male,,,,,Eptesicus fuscus
United States,North Carolina,Fair Bluff,5-May-36,34.3133,-79.0375,,,female,,,,,Lasiurus borealis
United States,North Carolina,"near B. Everett Jordan Lake, off Beaver Creek Road",21-Nov-18,35.68824,-78.99502,,ectoparasite; endoparasite,female,,adult,,ectoparasite; endoparasite,Sciurus carolinensis
United States,North Carolina,FORT BRAGG,18-May-98,35.1458,-78.9841,,,female,,,,,Peromyscus leucopus
United States,North Carolina,Near Little River and South Fork Little River,no verbatim date,36.15019,-78.93927,,ectoparasite,unknown,,adult,ectoparasite,endoparasite,Blarina carolinensis
United States,North Carolina,Near Little River and South Fork Little River,6-Jul-21,36.15019,-78.93927,,ectoparasite,female,7.8 g,adult,ectoparasite,endoparasite,Blarina carolinensis
United States,North Carolina,Duke University Primate Research Center,2002,35.99,-78.89,,,female,134 g,,,,Tupaia belangeri
United States,North Carolina,Duke University Primate Research Center,3-Jun-02,35.99,-78.89,,,female,,,,,Callithrix jacchus
United States,North Carolina,Near Glen Haven Road and Ledge Creek,22-Dec-19,36.15068,-78.70945,,ectoparasite,female,7.5 g,adult,ectoparasite,endoparasite,Blarina carolinensis
United States,North Carolina,Near Glen Haven Road and Ledge Creek,14-Mar-21,36.15068,-78.70945,,ectoparasite,unknown,10.8 g,adult,ectoparasite,endoparasite,Blarina carolinensis
United States,North Carolina,Near Glen Haven Road and Ledge Creek,27-Nov-19,36.15068,-78.70945,,,unknown,,adult,,ectoparasite; endoparasite,Blarina carolinensis
United States,North Carolina,Near Glen Haven Road and Ledge Creek,29-May-19,36.15068,-78.70945,,ectoparasite,female,7 g,adult,ectoparasite,endoparasite,Blarina carolinensis
United States,North Carolina,Near Glen Haven Road and Ledge Creek,15-Nov-19,36.15068,-78.70945,,ectoparasite,female,10 g,adult,ectoparasite,endoparasite,Blarina carolinensis
United States,North Carolina,Near Glen Haven Road and Ledge Creek,27-Nov-19,36.15068,-78.70945,,ectoparasite,female,7 g,adult,ectoparasite,endoparasite,Blarina carolinensis
United States,North Carolina,Near Glen Haven Road and Ledge Creek,9-Mar-21,36.15068,-78.70945,,ectoparasite,male,5 g,adult,ectoparasite,endoparasite,Reithrodontomys humulis
United States,North Carolina,Near Glen Haven Road and Ledge Creek,22-Dec-19,36.15068,-78.70945,,ectoparasite,female,8 g,adult,ectoparasite,endoparasite,Blarina carolinensis
United States,North Carolina,Near Glen Haven Road and Ledge Creek,25-Nov-19,36.15068,-78.70945,endoparasite,,male,49 g,subadult,ectoparasite; endoparasite,,Glaucomys volans
